name_prefix,name,ra,declination,discoverydate,reporters,Discovery_ADS_bibcode,iau_name,runcat_id,iau_name,last_obs
AT,2024wpl,318.624992,-23.44065,2024-08-15 02:10:25.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR3698....1T,BGEM J211429.99-232626.3,56232390,BGEM J221940.14-365503.4,60387.07607186075
SN,2024stw,91.241158,-61.816017,2024-08-14 10:11:00.000,"S. Faris, N. Blagorodnova, F. Stoppa, G. Ramsay, J. van Roestel, H. Tranin, P. Groot, D. Pieterse, P. Vreeswijk, H. Wichern",2024TNSTR3072....1F,BGEM J060457.87-614857.6,38680525,BGEM J072304.12-300821.1,60356.20718440895
AT,2024uhf,53.635433,-26.269728,2024-08-14 09:11:38.000,"F. Stoppa, H. Tranin, P. Vreeswijk, S. Faris, N. Blagorodnova, D. Pieterse, P. Groot, J. van Roestel, H. Wichern, G. Ramsay",2024TNSTR3240....1S,BGEM J033432.50-261611.0,24013970,BGEM J114011.13-435034.5,60310.16886448985
AT,2024sye,22.595558,12.123431,2024-08-13 10:04:22.000,"S. Faris, N. Blagorodnova, D. Pieterse, F. Stoppa, H. Wichern, J. van Roestel, P. Groot, H. Tranin, G. Ramsay, P. Vreeswijk",2024TNSTR3108....1F,BGEM J013022.93+120724.3,15109218,BGEM J080106.51-660915.0,60254.1634830056
AT,2024scr,67.155175,-41.475369,2024-08-13 07:47:22.000,"H. Wichern, H. Tranin, D. Pieterse, P. Groot, S. Faris, N. Blagorodnova, J. van Roestel, G. Ramsay, P. Vreeswijk, F. Stoppa",2024TNSTR2912....1W,BGEM J042837.24-412831.3,37456934,BGEM J011402.34+241450.0,60354.275677100886
AT,2024yrr,30.642304,23.640208,2024-08-13 06:55:08.000,"S. Faris, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR4101....1F,BGEM J020234.15+233824.7,14446412,BGEM J061634.17-263806.5,60244.27063210751
AT,2024wvk,30.500017,23.51185,2024-08-13 06:55:08.000,"S. Faris, H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR3763....1F,BGEM J020200.00+233042.6,6385260,BGEM J102639.22-355314.4,60184.0162288199
AT,2024voy,345.268042,-37.766303,2024-08-13 06:40:33.000,"S. Faris, F. Stoppa, P. Vreeswijk, N. Blagorodnova, H. Tranin, H. Wichern, G. Ramsay, P. Groot, J. van Roestel, D. Pieterse",2024TNSTR3563....1F,BGEM J230104.32-374558.6,51412375,BGEM J145907.37+154239.2,60384.17011104102
AT,2024sdk,22.887383,-22.373092,2024-08-13 05:30:27.000,"H. Wichern, H. Tranin, G. Ramsay, F. Stoppa, P. Groot, N. Blagorodnova, J. van Roestel, P. Vreeswijk, D. Pieterse, S. Faris",2024TNSTR2913....1W,BGEM J013132.97-222223.1,15124275,BGEM J094047.37-651810.2,60254.1634830056
AT,2024sct,348.445729,-24.830486,2024-08-13 03:25:43.000,"H. Wichern, G. Ramsay, D. Pieterse, N. Blagorodnova, H. Tranin, F. Stoppa, P. Vreeswijk, S. Faris, P. Groot, J. van Roestel",2024TNSTR2911....1W,BGEM J231346.97-244949.7,52562124,BGEM J120140.91-034601.7,60384.2434516974
AT,2024sec,346.295588,-43.524006,2024-08-13 03:22:44.000,"G. Ramsay, H. Wichern, S. Faris, F. Stoppa, P. Vreeswijk, D. Pieterse, J. van Roestel, N. Blagorodnova, P. Groot, H. Tranin",2024TNSTR2934....1R,BGEM J230510.94-433126.4,57085003,BGEM J160232.14+161731.5,60387.25625515281
AT,2024scs,333.352679,-57.061756,2024-08-13 03:02:23.000,"H. Wichern, P. Vreeswijk, H. Tranin, G. Ramsay, D. Pieterse, F. Stoppa, J. van Roestel, N. Blagorodnova, P. Groot, S. Faris",2024TNSTR2915....1W,BGEM J221324.64-570342.3,47005515,BGEM J114201.82+075408.8,60377.12357624104
AT,2024scu,335.1165,-25.387269,2024-08-13 02:58:53.000,"H. Wichern, N. Blagorodnova, P. Groot, H. Tranin, J. van Roestel, S. Faris, F. Stoppa, G. Ramsay, P. Vreeswijk, D. Pieterse",2024TNSTR2914....1W,BGEM J222027.93-252314.0,45558316,BGEM J100151.68-004054.8,60375.11050881092
AT,2024rxu,4.657846,-38.999228,2024-08-11 09:48:53.000,"F. Stoppa, H. Wichern, N. Blagorodnova, D. Pieterse, S. Faris, J. van Roestel, H. Tranin, G. Ramsay, P. Vreeswijk, P. Groot",2024TNSTR2869....1S,BGEM J001837.88-385957.2,16761408,BGEM J134722.03-783535.8,60271.04071229416
AT,2024rxt,286.541167,-57.798161,2024-08-11 02:20:39.000,"F. Stoppa, N. Blagorodnova, G. Ramsay, H. Wichern, P. Vreeswijk, J. van Roestel, H. Tranin, S. Faris, P. Groot, D. Pieterse",2024TNSTR2870....1S,BGEM J190609.88-574753.3,50887177,BGEM J132157.59-432019.7,60384.094573048744
AT,2024ydj,86.734821,-33.628092,2024-08-10 09:48:12.000,"H. Tranin, F. Stoppa, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR3992....1T,BGEM J054656.35-333741.1,43221385,BGEM J072023.87-303023.9,60365.37516456989
SN,2024rrn,13.0886701899,-26.5751671848,2024-08-09 07:00:42.000,"F. Stoppa, H. Tranin, P. Vreeswijk, S. Faris, J. van Roestel, G. Ramsay, D. Pieterse, P. Groot, N. Blagorodnova, H. Wichern",2024TNSTR2833....1S,BGEM J005221.29-263430.5,13584708,BGEM J074849.52-294630.6,60237.050969626274
AT,2024aguu,314.376617,-17.477892,2024-07-30 02:44:59.000,"F. Stoppa, H. Tranin, D. Pieterse, G. Ramsay, S. Faris, P. Groot, P. Vreeswijk, N. Blagorodnova, J. van Roestel, H. Wichern, S. Scaringi",2025TNSTR.412....1S,BGEM J205730.38-172840.4,48455670,BGEM J110701.75+035738.4,60381.304133870355
AT,2024ruf,62.310783,-62.759744,2024-07-27 10:26:02.000,"F. Stoppa, H. Tranin, J. van Roestel, H. Wichern, N. Blagorodnova, S. Faris, P. Groot, G. Ramsay, P. Vreeswijk, D. Pieterse",2024TNSTR2851....1S,BGEM J040914.58-624535.0,44618135,BGEM J040808.37-612805.6,60370.082573944186
AT,2024qpo,202.661225,-28.156717,2024-07-26 23:38:41.000,"H. Tranin, J. van Roestel, P. Vreeswijk, S. Faris, N. Blagorodnova, D. Pieterse, G. Ramsay, H. Wichern, P. Groot, F. Stoppa",2024TNSTR2656....1T,BGEM J133038.69-280924.1,33484335,BGEM J231346.97-244949.7,60339.26954671065
AT,2024qfe,350.009537894,-42.5472993172,2024-07-26 09:20:33.000,"F. Stoppa, S. Faris, N. Blagorodnova, G. Ramsay, J. van Roestel, P. Vreeswijk, H. Wichern, H. Tranin, D. Pieterse, P. Groot",2024TNSTR2611....1S,BGEM J232002.28-423250.6,45539405,BGEM J090423.73-023834.3,60375.08848884512
AT,2024qcw,204.21825,-30.582947,2024-07-25 23:47:17.000,"H. Tranin, P. Groot, P. Vreeswijk, D. Pieterse, S. Faris, J. van Roestel, H. Wichern, F. Stoppa, G. Ramsay, N. Blagorodnova",2024TNSTR2592....1T,BGEM J133652.37-303458.6,35064527,BGEM J062427.35-233808.8,60350.126348468955
AT,2024qcv,288.359388,-61.265864,2024-07-19 03:16:41.000,"H. Tranin, P. Groot, P. Vreeswijk, D. Pieterse, S. Faris, J. van Roestel, H. Wichern, F. Stoppa, G. Ramsay, N. Blagorodnova",2024TNSTR2592....1T,BGEM J191326.25-611557.1,47445839,BGEM J095224.60-604901.5,60378.05029085712
AT,2024pri,343.8218,-37.95062,2024-07-17 10:29:53.000,"Paul Groot (Radboud/UCT/SAAO), Hugo Tranin (Barcelona), Fiore Stoppa (Radboud), Gavin Ramsay (Armagh), Jan van Roestel (UvA), Danielle Pieterse (Radboud), Paul Vreeswijk (Radboud), Sara Faris (Tel Aviv)",2024TNSTR2492....1G,BGEM J225517.22-375702.5,55022828,BGEM J160617.30+152415.5,60386.03192244149
AT,2024pru,67.888242,-12.462811,2024-07-17 10:06:08.000,"P. Groot, P. Vreeswijk, N. Blagorodnova, S. Faris, H. Wichern, J. van Roestel, G. Ramsay, D. Pieterse, H. Tranin, F. Stoppa",2024TNSTR2491....1G,BGEM J043133.17-122746.1,29505708,BGEM J132040.82-315548.7,60325.089781344344
AT,2024qhw,52.34395,-34.963936,2024-07-17 09:39:48.000,"F. Stoppa, H. Wichern, P. Groot, J. van Roestel, S. Faris, P. Vreeswijk, G. Ramsay, D. Pieterse, H. Tranin, N. Blagorodnova",2024TNSTR2626....1S,BGEM J032922.54-345750.1,36133674,BGEM J201628.83-443104.0,60352.19969200744
AT,2024psg,39.7665,1.642386,2024-07-17 08:59:09.000,"P. Groot, P. Vreeswijk, D. Pieterse, F. Stoppa, G. Ramsay, S. Faris, H. Tranin, H. Wichern, J. van Roestel, N. Blagorodnova",2024TNSTR2490....1G,BGEM J023903.96+013832.5,32333764,BGEM J040914.58-624535.0,60335.09899056608
AT,2024psf,39.749333,-13.771408,2024-07-17 08:54:44.000,"P. Groot, P. Vreeswijk, D. Pieterse, F. Stoppa, G. Ramsay, S. Faris, H. Tranin, H. Wichern, J. van Roestel, N. Blagorodnova",2024TNSTR2490....1G,BGEM J023859.84-134617.0,37450940,BGEM J011715.65+252658.9,60354.275677100886
AT,2024rud,9.098829,-8.206961,2024-07-17 07:46:23.000,"F. Stoppa, S. Faris, P. Vreeswijk, D. Pieterse, P. Groot, G. Ramsay, H. Tranin, N. Blagorodnova, J. van Roestel, H. Wichern",2024TNSTR2852....1S,BGEM J003623.71-081225.0,9716466,BGEM J091738.38-593653.9,60217.39265411976
AT,2024qdl,350.668367,-42.345194,2024-07-17 06:10:51.000,"S. Faris, P. Groot, D. Pieterse, F. Stoppa, H. Wichern, N. Blagorodnova, G. Ramsay, J. van Roestel, H. Tranin, P. Vreeswijk",2024TNSTR2595....1F,BGEM J232240.40-422042.7,46285059,BGEM J060607.48-022325.8,60376.30347418971
AT,2024qdm,332.317708,-47.166708,2024-07-17 04:11:25.000,"S. Faris, J. van Roestel, H. Tranin, P. Vreeswijk, N. Blagorodnova, D. Pieterse, G. Ramsay, H. Wichern, P. Groot, F. Stoppa",2024TNSTR2594....1F,BGEM J220916.24-471000.1,56473406,BGEM J091814.80-213633.6,60387.21080024714
AT,2024prt,18.859004,-30.938381,2024-07-16 08:09:18.000,"P. Groot, H. Tranin, F. Stoppa, N. Blagorodnova, J. van Roestel, D. Pieterse, P. Vreeswijk, H. Wichern, G. Ramsay, S. Faris",2024TNSTR2489....1G,BGEM J011526.16-305618.1,15881427,BGEM J173950.71-732428.9,60265.255906677754
AT,2024qdk,23.464983,-30.236475,2024-07-16 07:25:22.000,"S. Faris, H. Wichern, H. Tranin, N. Blagorodnova, D. Pieterse, G. Ramsay, F. Stoppa, P. Vreeswijk, J. van Roestel, P. Groot",2024TNSTR2593....1F,BGEM J013351.59-301411.3,20775839,BGEM J110111.22-185817.0,60294.08842555218
AT,2024pqq,319.165783,-23.908794,2024-07-16 03:26:56.000,"S. Faris, P. Vreeswijk, D. Pieterse, P. Groot, H. Wichern, F. Stoppa, N. Blagorodnova, H. Tranin, J. van Roestel, G. Ramsay",2024TNSTR2476....1F,BGEM J211639.78-235431.6,48472361,BGEM J133404.90-365035.2,60381.320640211416
AT,2024pqh,51.736567,-32.792522,2024-07-15 10:08:39.000,"P. Groot, N. Blagorodnova, J. van Roestel, D. Pieterse, H. Tranin, G. Ramsay, H. Wichern, P. Vreeswijk, F. Stoppa, S. Faris",2024TNSTR2474....1G,BGEM J032656.77-324733.0,43863111,BGEM J064743.92-393621.9,60368.27945657802
SN,2024pnw,21.8558232049,-1.91471613575,2024-07-13 09:01:48.000,"H. Tranin, P. Vreeswijk, P. Groot, F. Stoppa, N. Blagorodnova, H. Wichern, G. Ramsay, J. van Roestel, D. Pieterse, S. Faris",2024TNSTR2440....1T,BGEM J012725.37-015452.7,15098930,BGEM J071042.64-662718.5,60254.17004647761
AT,2024pid,11.893417,-25.323986,2024-07-12 08:21:35.000,"H. Tranin, J. van Roestel, F. Stoppa, P. Groot, D. Pieterse, S. Faris, H. Wichern, G. Ramsay, N. Blagorodnova, P. Vreeswijk",2024TNSTR2393....1T,BGEM J004734.42-251926.3,13955824,BGEM J060548.96-275439.8,60243.04655114416
AT,2024pqi,19.4646801259,1.03587640958,2024-07-09 10:05:02.000,"P. Groot, G. Ramsay, F. Stoppa, H. Tranin, N. Blagorodnova, P. Vreeswijk, D. Pieterse, S. Faris, J. van Roestel, H. Wichern",2024TNSTR2473....1G,BGEM J011751.50+010208.7,18601006,BGEM J154611.49-100326.0,60286.101633478334
AT,2024pqp,8.868929,-8.206611,2024-07-09 08:51:06.000,"S. Faris, J. van Roestel, H. Wichern, H. Tranin, P. Groot, D. Pieterse, N. Blagorodnova, P. Vreeswijk, G. Ramsay, F. Stoppa",2024TNSTR2475....1F,BGEM J003528.54-081223.8,15982748,BGEM J083450.42-595921.6,60266.10494724956
AT,2024pox,259.188542,11.326983,2024-07-09 04:49:04.000,"S. Faris, G. Ramsay, F. Stoppa, P. Vreeswijk, N. Blagorodnova, D. Pieterse, J. van Roestel, P. Groot, H. Wichern, H. Tranin",2024TNSTR2459....1F,BGEM J171645.24+111937.1,29508330,BGEM J201227.73-711533.3,60325.09165762663
AT,2024pix,242.534875,-61.431011,2024-07-09 03:39:50.000,"P. Groot, P. Vreeswijk, D. Pieterse, G. Ramsay, J. van Roestel, F. Stoppa, H. Tranin, S. Faris, N. Blagorodnova, H. Wichern",2024TNSTR2414....1G,BGEM J161008.34-612551.5,45323312,BGEM J073516.80-081152.0,60374.17894864187
SN,2024phq,40.4888197154,2.27265318892,2024-07-08 09:34:06.000,"H. Tranin, G. Ramsay, H. Wichern, D. Pieterse, J. van Roestel, S. Faris, F. Stoppa, P. Groot, N. Blagorodnova, P. Vreeswijk",2024TNSTR2370....1T,BGEM J024157.29+021621.3,34547460,BGEM J040534.53-620617.4,60345.0491652019
AT,2024qcx,210.937267,-33.99795,2024-07-06 00:44:18.000,"H. Tranin, P. Groot, P. Vreeswijk, D. Pieterse, S. Faris, J. van Roestel, H. Wichern, F. Stoppa, G. Ramsay, N. Blagorodnova",2024TNSTR2592....1T,BGEM J140344.94-335952.6,30524879,BGEM J170355.10-210307.7,60328.147409508056
AT,2024poy,42.509821,-17.048092,2024-07-01 09:50:29.000,"S. Faris, F. Stoppa, J. van Roestel, P. Groot, N. Blagorodnova, G. Ramsay, H. Tranin, H. Wichern, P. Vreeswijk, D. Pieterse",2024TNSTR2458....1F,BGEM J025002.35-170253.1,36271260,BGEM J041642.45-553306.6,60352.30697511631
AT,2024oqh,32.362088,-1.440331,2024-07-01 09:05:21.000,"P. Groot, J. van Roestel, H. Tranin, H. Wichern, S. Faris, G. Ramsay, P. Vreeswijk, N. Blagorodnova, D. Pieterse, F. Stoppa",2024TNSTR2302....1G,BGEM J020926.90-012625.1,6453267,BGEM J103650.69-260923.7,60184.087840002816
AT,2024orj,28.616908,-7.757372,2024-07-01 08:47:41.000,"P. Groot, H. Wichern, F. Stoppa, N. Blagorodnova, J. van Roestel, P. Vreeswijk, H. Tranin, S. Faris, D. Pieterse, G. Ramsay",2024TNSTR2298....1G,BGEM J015428.05-074526.5,12374139,BGEM J095742.57-364210.3,60230.212271786266
AT,2024poz,20.060254,-8.123519,2024-07-01 08:19:49.000,"S. Faris, G. Ramsay, P. Vreeswijk, J. van Roestel, D. Pieterse, H. Tranin, H. Wichern, P. Groot, F. Stoppa, N. Blagorodnova",2024TNSTR2460....1F,BGEM J012014.46-080724.6,19718457,BGEM J072301.92-320651.3,60288.259262912354
AT,2024oqt,15.755596,-0.6523,2024-07-01 08:09:14.000,"P. Groot, F. Stoppa, G. Ramsay, J. van Roestel, S. Faris, D. Pieterse, H. Tranin, H. Wichern, N. Blagorodnova, P. Vreeswijk",2024TNSTR2292....1G,BGEM J010301.34-003908.2,15079517,BGEM J191145.30-570804.0,60254.16677004953
AT,2024orx,10.429171,-23.4714,2024-07-01 07:49:36.000,"P. Groot, F. Stoppa, S. Faris, D. Pieterse, N. Blagorodnova, H. Wichern, P. Vreeswijk, G. Ramsay, J. van Roestel, H. Tranin",2024TNSTR2294....1G,BGEM J004143.00-232817.0,11684511,BGEM J180046.62-591120.0,60229.195540988745
AT,2024ory,7.822129,-9.382939,2024-07-01 07:42:01.000,"P. Groot, J. van Roestel, H. Wichern, S. Faris, F. Stoppa, H. Tranin, N. Blagorodnova, G. Ramsay, D. Pieterse, P. Vreeswijk",2024TNSTR2303....1G,BGEM J003117.31-092258.5,9216835,BGEM J041000.90-635911.3,60212.041321711265
AT,2024oqf,7.408471,-2.982369,2024-07-01 07:39:20.000,"P. Groot, H. Wichern, J. van Roestel, S. Faris, G. Ramsay, D. Pieterse, N. Blagorodnova, F. Stoppa, P. Vreeswijk, H. Tranin",2024TNSTR2300....1G,BGEM J002938.03-025856.5,18389331,BGEM J185420.71-480552.0,60283.18891236564
AT,2024orw,311.560908,-9.485833,2024-07-01 07:10:55.000,"P. Groot, F. Stoppa, S. Faris, D. Pieterse, N. Blagorodnova, H. Wichern, P. Vreeswijk, G. Ramsay, J. van Roestel, H. Tranin",2024TNSTR2294....1G,BGEM J204614.61-092908.9,48499346,BGEM J144715.63+034943.6,60381.30588963168
AT,2024oqi,255.979592,-21.052164,2024-07-01 04:45:38.000,"P. Groot, H. Tranin, J. van Roestel, H. Wichern, F. Stoppa, P. Vreeswijk, N. Blagorodnova, D. Pieterse, G. Ramsay, S. Faris",2024TNSTR2296....1G,BGEM J170355.10-210307.7,34024952,BGEM J152749.30-023252.7,60342.04879241307
AT,2024orl,227.753512,-13.895058,2024-07-01 03:04:57.000,"P. Groot, H. Wichern, F. Stoppa, N. Blagorodnova, J. van Roestel, P. Vreeswijk, H. Tranin, S. Faris, D. Pieterse, G. Ramsay",2024TNSTR2298....1G,BGEM J151100.84-135342.2,39250213,BGEM J004257.64-010451.0,60356.342072959174
AT,2024oqk,219.180829,9.679669,2024-07-01 02:32:54.000,"P. Groot, S. Faris, F. Stoppa, G. Ramsay, J. van Roestel, P. Vreeswijk, D. Pieterse, H. Wichern, N. Blagorodnova, H. Tranin",2024TNSTR2305....1G,BGEM J143643.39+094046.8,42712011,BGEM J045311.59-053815.7,60360.347250955645
AT,2024oqu,217.453725,-29.744761,2024-07-01 02:21:13.000,"P. Groot, H. Tranin, F. Stoppa, S. Faris, N. Blagorodnova, D. Pieterse, G. Ramsay, P. Vreeswijk, J. van Roestel, H. Wichern",2024TNSTR2295....1G,BGEM J142948.89-294441.1,39924512,BGEM J094441.49+075637.7,60357.22990939836
AT,2024pmj,217.698371486,3.39164163061,2024-07-01 02:18:56.000,"S. Faris, P. Groot, H. Wichern, D. Pieterse, P. Vreeswijk, J. van Roestel, N. Blagorodnova, G. Ramsay, H. Tranin, F. Stoppa",2024TNSTR2430....1F,BGEM J143047.61+032330.2,39264684,BGEM J045234.55-055907.1,60356.320362827006
AT,2024oru,202.208892,-23.391086,2024-07-01 01:20:50.000,"P. Groot, J. van Roestel, G. Ramsay, F. Stoppa, N. Blagorodnova, H. Wichern, S. Faris, D. Pieterse, H. Tranin, P. Vreeswijk",2024TNSTR2301....1G,BGEM J132850.13-232327.9,33951912,BGEM J004735.73-251820.1,60340.19836380126
AT,2024oqw,195.889287,-29.850561,2024-07-01 00:47:01.000,"P. Groot, H. Tranin, P. Vreeswijk, F. Stoppa, N. Blagorodnova, G. Ramsay, S. Faris, J. van Roestel, D. Pieterse, H. Wichern",2024TNSTR2297....1G,BGEM J130333.42-295102.0,29879350,BGEM J133857.95-343955.9,60326.091726344166
AT,2024oqj,193.389954,-21.920372,2024-07-01 00:35:48.000,"P. Groot, S. Faris, F. Stoppa, G. Ramsay, J. van Roestel, P. Vreeswijk, D. Pieterse, H. Wichern, N. Blagorodnova, H. Tranin",2024TNSTR2305....1G,BGEM J125333.58-215513.3,41271640,BGEM J102654.23-360300.5,60358.31936286444
AT,2024ors,192.337908,-41.178531,2024-07-01 00:27:27.000,"P. Groot, N. Blagorodnova, G. Ramsay, H. Tranin, H. Wichern, D. Pieterse, S. Faris, P. Vreeswijk, F. Stoppa, J. van Roestel",2024TNSTR2304....1G,BGEM J124921.09-411042.7,36535543,BGEM J221847.03-364802.4,60353.08923468138
AT,2024osa,192.496304,-8.829019,2024-07-01 00:23:33.000,"P. Groot, D. Pieterse, N. Blagorodnova, P. Vreeswijk, J. van Roestel, H. Tranin, G. Ramsay, S. Faris, F. Stoppa, H. Wichern",2024TNSTR2291....1G,BGEM J124959.11-084944.4,37071774,BGEM J032948.79-360448.7,60353.27080775966
AT,2024orv,186.013908,7.8471,2024-07-01 00:03:58.000,"P. Groot, F. Stoppa, S. Faris, D. Pieterse, N. Blagorodnova, H. Wichern, P. Vreeswijk, G. Ramsay, J. van Roestel, H. Tranin",2024TNSTR2294....1G,BGEM J122403.33+075049.5,43331640,BGEM J070801.10-204300.0,60366.19253921951
AT,2024pcj,307.381142,-34.523628,2024-06-30 02:45:16.000,"P. Groot, H. Tranin, D. Pieterse, P. Vreeswijk, J. van Roestel, F. Stoppa, H. Wichern, S. Faris, G. Ramsay, N. Blagorodnova",2024TNSTR2330....1G,BGEM J202931.47-343125.0,51009934,BGEM J082452.41+025339.5,60384.107805644184
AT,2024pck,305.821421,-38.610669,2024-06-30 02:32:51.000,"P. Groot, N. Blagorodnova, J. van Roestel, H. Tranin, G. Ramsay, S. Faris, H. Wichern, D. Pieterse, F. Stoppa, P. Vreeswijk",2024TNSTR2335....1G,BGEM J202317.14-383638.4,47335226,BGEM J135001.47-320645.2,60377.1446956823
AT,2024orz,206.789975,-30.430922,2024-06-30 00:03:04.000,"P. Groot, H. Wichern, G. Ramsay, F. Stoppa, D. Pieterse, S. Faris, H. Tranin, P. Vreeswijk, J. van Roestel, N. Blagorodnova",2024TNSTR2299....1G,BGEM J134709.59-302551.3,33516733,BGEM J013132.97-222223.1,60339.2835553036
AT,2024otj,49.4038267468,-1.8120696721,2024-06-29 10:44:38.000,"F. Stoppa, P. Groot, J. van Roestel, G. Ramsay, D. Pieterse, P. Vreeswijk, H. Tranin, N. Blagorodnova, S. Faris, H. Wichern",2024TNSTR2290....1S,BGEM J031736.92-014843.8,29295950,BGEM J221411.25-414207.5,60323.159875401594
AT,2024oti,341.697746,-65.268136,2024-06-29 08:13:40.000,"F. Stoppa, H. Tranin, D. Pieterse, P. Groot, G. Ramsay, J. van Roestel, N. Blagorodnova, P. Vreeswijk, S. Faris, H. Wichern",2024TNSTR2285....1S,BGEM J224647.45-651605.2,46420755,BGEM J074215.41+133843.9,60376.334247678
AT,2024pmv,12.827667,-26.345319,2024-06-29 07:43:31.000,"S. Faris, H. Wichern, F. Stoppa, P. Groot, D. Pieterse, H. Tranin, P. Vreeswijk, N. Blagorodnova, J. van Roestel, G. Ramsay",2024TNSTR2442....1F,BGEM J005118.63-262043.1,18706731,BGEM J185334.92-460411.6,60286.11038561232
AT,2024oqg,315.717779,-47.426911,2024-06-29 04:36:00.000,"P. Groot, H. Wichern, J. van Roestel, S. Faris, G. Ramsay, D. Pieterse, N. Blagorodnova, F. Stoppa, P. Vreeswijk, H. Tranin",2024TNSTR2300....1G,BGEM J210252.26-472536.8,52969019,BGEM J082558.81+043459.6,60385.02816141187
AT,2024pca,290.297654,-61.312489,2024-06-29 03:04:06.000,"P. Groot, G. Ramsay, H. Wichern, F. Stoppa, D. Pieterse, H. Tranin, S. Faris, P. Vreeswijk, N. Blagorodnova, J. van Roestel",2024TNSTR2328....1G,BGEM J192111.43-611844.9,47331521,BGEM J132426.96-474155.5,60377.1446956823
AT,2024pcf,203.705767,-34.312625,2024-06-28 23:55:40.000,"P. Groot, N. Blagorodnova, H. Tranin, G. Ramsay, D. Pieterse, H. Wichern, J. van Roestel, P. Vreeswijk, F. Stoppa, S. Faris",2024TNSTR2334....1G,BGEM J133449.38-341845.4,45380222,BGEM J150009.83-243359.1,60374.26712191875
AT,2024ort,189.705646,10.457192,2024-06-28 23:22:59.000,"P. Groot, F. Stoppa, H. Wichern, H. Tranin, D. Pieterse, J. van Roestel, S. Faris, G. Ramsay, P. Vreeswijk, N. Blagorodnova",2024TNSTR2293....1G,BGEM J123849.35+102725.8,25080233,BGEM J145102.77-201936.3,60314.18936766992
AT,2024pcb,316.706167,-47.788806,2024-06-27 07:57:54.000,"P. Groot, G. Ramsay, H. Wichern, F. Stoppa, D. Pieterse, H. Tranin, S. Faris, P. Vreeswijk, N. Blagorodnova, J. van Roestel",2024TNSTR2328....1G,BGEM J210649.47-474719.6,48481399,BGEM J151340.70-144500.5,60381.320640211416
AT,2024oth,13.805008,-37.695614,2024-06-27 07:56:01.000,"F. Stoppa, H. Tranin, D. Pieterse, P. Vreeswijk, N. Blagorodnova, G. Ramsay, H. Wichern, P. Groot, J. van Roestel, S. Faris",2024TNSTR2286....1S,BGEM J005513.20-374144.2,18379830,BGEM J152123.76-380741.0,60283.13592936224
AT,2024pni,12.370996,-25.9913,2024-06-27 07:54:24.000,"S. Faris, H. Tranin, N. Blagorodnova, G. Ramsay, D. Pieterse, F. Stoppa, J. van Roestel, P. Vreeswijk, P. Groot, H. Wichern",2024TNSTR2441....1F,BGEM J004929.03-255928.6,22595456,BGEM J200239.36-465916.6,60300.077958434835
AT,2024nno,301.658254,-48.998058,2024-06-27 03:11:25.000,"P. Groot, S. Faris, J. van Roestel, G. Ramsay, H. Wichern, H. Tranin, D. Pieterse, N. Blagorodnova, F. Stoppa, P. Vreeswijk",2024TNSTR2197....1G,BGEM J200637.98-485953.0,46241701,BGEM J161807.41-301805.1,60376.29558052862
AT,2024nnq,201.339988,-29.857542,2024-06-26 23:51:02.000,"P. Groot, G. Ramsay, H. Tranin, H. Wichern, S. Faris, P. Vreeswijk, N. Blagorodnova, J. van Roestel, F. Stoppa, D. Pieterse",2024TNSTR2195....1G,BGEM J132521.59-295127.1,36803538,BGEM J033902.40-254133.1,60353.08303439783
AT,2024pce,204.741467,-34.665531,2024-06-25 00:26:03.000,"P. Groot, J. van Roestel, P. Vreeswijk, H. Tranin, G. Ramsay, N. Blagorodnova, S. Faris, D. Pieterse, H. Wichern, F. Stoppa",2024TNSTR2333....1G,BGEM J133857.95-343955.9,45388850,BGEM J143910.64-223849.5,60374.276251594085
AT,2024mtv,204.253892,-33.736175,2024-06-25 00:26:03.000,"H. Tranin, H. Wichern, P. Groot, N. Blagorodnova, G. Ramsay, S. Faris, J. van Roestel, F. Stoppa, P. Vreeswijk, D. Pieterse",2024TNSTR2094....1T,BGEM J133700.93-334410.2,30621181,BGEM J004143.00-232817.0,60328.28207530825
AT,2024osy,39.706642,2.798006,2024-06-20 10:15:21.000,"F. Stoppa, H. Wichern, J. van Roestel, G. Ramsay, H. Tranin, N. Blagorodnova, P. Groot, D. Pieterse, P. Vreeswijk, S. Faris",2024TNSTR2287....1S,BGEM J023849.59+024752.8,29507886,BGEM J200501.51-481124.3,60325.179021655815
AT,2024pbz,287.523742,-57.138997,2024-06-17 06:46:43.000,"P. Groot, D. Pieterse, S. Faris, P. Vreeswijk, G. Ramsay, H. Tranin, N. Blagorodnova, F. Stoppa, H. Wichern, J. van Roestel",2024TNSTR2327....1G,BGEM J191005.69-570820.3,55229974,BGEM J182106.81-273640.3,60386.11734399131
